Run Name,Solver,Strategy,Phased,Status,Stop Reason,Total Iters,Exec Time (s),Size,Obstacles,Border,Sprayer,Initial Obj,Final Obj,Improvement (%),Final Coverage (%),Final Dist,Final Maneuver,Plot,History File
inst_19_medium_many_small_with_border_spray12_TS-First-Phased_run48,TS-First-Phased,first,Yes,Success,max_time_secs,768,637.0846400260925,medium,many_small,Yes,12,3704.5,2795.355482342371,24.54162552726762,97.36693411684936,2398.8059495055813,47.04953283678934,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Phased_run48_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Phased_run48_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Phased_run49,TS-First-Phased,first,Yes,Success,max_time_secs,683,637.1333150863647,medium,many_small,Yes,12,3704.5,2663.9295097633058,28.089364023125775,97.35563340490451,2269.4603641765175,43.469145586787704,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Phased_run49_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Phased_run49_history.csv
inst_19_medium_many_small_with_border_spray12_TS-First-Phased_run50,TS-First-Phased,first,Yes,Success,max_time_secs,649,638.677188873291,medium,many_small,Yes,12,3704.5,2827.865789879847,23.664035905524443,97.23132557351113,2406.3187618784027,54.047028001443564,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Phased_run50_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-First-Phased_run50_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run01,TS-Best-Phased,best,Yes,Success,max_time_secs,77,653.6542601585388,medium,many_small,Yes,12,3704.5,3284.377628448292,11.34086574576078,96.4515764493163,2610.2664913974068,203.11113705088616,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run01_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run01_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run02,TS-Best-Phased,best,Yes,Success,max_time_secs,77,653.815758228302,medium,many_small,Yes,12,3704.5,3167.5530683255465,14.494450848277864,96.93750706294496,2585.7391165733015,175.31395175224452,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run02_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run02_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run03,TS-Best-Phased,best,Yes,Success,max_time_secs,78,655.8308923244476,medium,many_small,Yes,12,3704.5,3270.7532050957434,11.708646103502675,96.07865295513618,2574.5709112836203,175.68229381212404,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run03_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run03_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run04,TS-Best-Phased,best,Yes,Success,max_time_secs,78,651.8820567131042,medium,many_small,Yes,12,3704.5,3257.7971970755643,12.058383126587547,96.12385580291559,2573.1801164903195,170.11708058524448,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run04_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run04_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run07,TS-Best-Phased,best,Yes,Success,max_time_secs,79,644.9033839702606,medium,many_small,Yes,12,3704.5,3297.8439680935016,10.977352730638367,95.90914227596339,2576.6425213190523,178.20144677444958,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run07_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run07_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run05,TS-Best-Phased,best,Yes,Success,max_time_secs,78,649.9760601520538,medium,many_small,Yes,12,3704.5,3300.361307904867,10.909399165747958,95.88654085207368,2578.2795835614334,176.08172434343317,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run05_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run05_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run08,TS-Best-Phased,best,Yes,Success,max_time_secs,78,643.0978679656982,medium,many_small,Yes,12,3704.5,3256.3632185964566,12.097092223067712,96.22556221041926,2581.093219050989,174.2699995454679,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run08_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run08_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run06,TS-Best-Phased,best,Yes,Success,max_time_secs,78,650.3542890548706,medium,many_small,Yes,12,3704.5,3213.3142032245737,13.259165792291167,96.51938072098542,2577.5645215048667,173.74968171970752,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run06_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run06_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run09,TS-Best-Phased,best,Yes,Success,max_time_secs,78,641.5165393352509,medium,many_small,Yes,12,3704.5,3256.3731816029795,12.096823279714416,96.25946434625381,2582.5765727957883,177.2966088071909,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run09_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run09_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run10,TS-Best-Phased,best,Yes,Success,max_time_secs,78,640.6133408546448,medium,many_small,Yes,12,3704.5,3259.4815196475424,12.01291619253496,96.16905865069499,2574.6664002488205,176.3151193987217,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run10_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run10_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run11,TS-Best-Phased,best,Yes,Success,max_time_secs,63,635.8462808132172,medium,many_small,Yes,12,3704.5,3320.4428704305737,10.367313525966427,95.92044298790825,2578.334832247386,200.6080381831876,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run11_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run11_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run12,TS-Best-Phased,best,Yes,Success,max_time_secs,64,635.4226438999176,medium,many_small,Yes,12,3704.5,3317.6854530541395,10.441747791763003,96.25946434625381,2609.2695539002348,211.91589915390446,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run12_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run12_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run14,TS-Best-Phased,best,Yes,Success,max_time_secs,62,633.1158549785614,medium,many_small,Yes,12,3704.5,3310.762319558079,10.628632216005423,95.94304441179794,2577.369724835748,194.89259472233041,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run14_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run14_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run13,TS-Best-Phased,best,Yes,Success,max_time_secs,65,635.4398407936096,medium,many_small,Yes,12,3704.5,3533.5729318996628,4.614038820362727,96.25946434625381,2821.2204334030775,215.85249849658476,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run13_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run13_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run15,TS-Best-Phased,best,Yes,Success,max_time_secs,64,633.7381482124329,medium,many_small,Yes,12,3704.5,3266.810807055234,11.815067969895157,96.63238784043394,2611.024256382158,208.78655067307562,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run15_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run15_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run16,TS-Best-Phased,best,Yes,Success,max_time_secs,63,636.878223657608,medium,many_small,Yes,12,3704.5,3293.712912327006,11.088867260709783,96.28206577014352,2597.0313341379556,203.18157818905075,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run16_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run16_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run18,TS-Best-Phased,best,Yes,Success,max_time_secs,63,637.6319518089294,medium,many_small,Yes,12,3704.5,3329.5464235140544,10.121570427478623,95.86393942818397,2579.4576860115785,201.088737502476,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run18_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run18_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run17,TS-Best-Phased,best,Yes,Success,max_time_secs,63,639.6633951663971,medium,many_small,Yes,12,3704.5,3406.754961541985,8.037387999946422,95.3102045428862,2582.69922665666,201.55573488532494,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run17_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run17_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run19,TS-Best-Phased,best,Yes,Success,max_time_secs,64,641.6978385448456,medium,many_small,Yes,12,3704.5,3477.8517744408523,6.118186679960797,96.06735224319132,2745.846206616013,210.00556782483844,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run19_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run19_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run20,TS-Best-Phased,best,Yes,Success,max_time_secs,63,643.3081560134888,medium,many_small,Yes,12,3704.5,3330.866791655449,10.085928150750464,96.19166007458469,2612.28484068779,213.0819509676585,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run20_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run20_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run21,TS-Best-Phased,best,Yes,Success,max_time_secs,85,635.3955824375153,medium,many_small,Yes,12,3704.5,3154.625065199744,14.843431901748039,96.96010848683467,2582.9317507264927,168.1933144732517,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run21_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run21_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run22,TS-Best-Phased,best,Yes,Success,max_time_secs,88,641.4423191547394,medium,many_small,Yes,12,3704.5,3127.010250574665,15.588871627084222,97.2652277093457,2601.893130924708,162.11711964995732,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run22_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run22_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run24,TS-Best-Phased,best,Yes,Success,max_time_secs,62,890.9942600727081,medium,many_small,Yes,12,3704.5,3284.960657645229,11.325127341200464,96.31596790597807,2592.5649595953437,203.3956980498846,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run24_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run24_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run23,TS-Best-Phased,best,Yes,Success,max_time_secs,62,892.430248260498,medium,many_small,Yes,12,3704.5,3338.298707011338,9.885309569136506,95.69442874901118,2574.8792727348796,191.9194342764582,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run23_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run23_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run25,TS-Best-Phased,best,Yes,Success,max_time_secs,62,889.344565153122,medium,many_small,Yes,12,3704.5,3320.3132032299,10.370813787828318,96.03345010735677,2587.114340287239,206.6988629426616,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run25_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run25_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run26,TS-Best-Phased,best,Yes,Success,max_time_secs,63,891.7449789047241,medium,many_small,Yes,12,3704.5,3272.7693882367284,11.654220860123406,96.37247146570233,2589.101856060999,202.167532175729,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run26_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run26_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run28,TS-Best-Phased,best,Yes,Success,max_time_secs,62,892.1392412185669,medium,many_small,Yes,12,3704.5,3504.9314963432166,5.387191352592343,96.11255509097073,2773.1667479843186,215.7647483588979,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run28_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run28_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run27,TS-Best-Phased,best,Yes,Success,max_time_secs,61,893.1329712867737,medium,many_small,Yes,12,3704.5,3313.555118274903,10.55324285936285,96.02214939541192,2585.252011495275,200.3031067796288,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run27_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run27_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run29,TS-Best-Phased,best,Yes,Success,max_time_secs,60,888.8111348152161,medium,many_small,Yes,12,3704.5,3309.362701779342,10.666413772996574,96.16905865069499,2595.2116037334054,205.65109804593644,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run29_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run29_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run30,TS-Best-Phased,best,Yes,Success,max_time_secs,62,896.0775842666626,medium,many_small,Yes,12,3704.5,3311.3341550393916,10.613195976801414,96.12385580291559,2594.0567951459693,202.77735989342173,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run30_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run30_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run31,TS-Best-Phased,best,Yes,Success,max_time_secs,80,666.2204239368439,medium,many_small,Yes,12,3704.5,3260.4011775500126,11.988090766634835,96.34987004181264,2592.584547013432,183.31663053658093,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run31_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run31_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run32,TS-Best-Phased,best,Yes,Success,max_time_secs,80,661.4306099414825,medium,many_small,Yes,12,3704.5,3216.716017330212,13.167336554725015,96.57588428070969,2587.3886871918994,174.82733013831267,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run32_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run32_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run34,TS-Best-Phased,best,Yes,Success,max_time_secs,80,636.3038227558136,medium,many_small,Yes,12,3704.5,3227.796710356246,12.868222152618547,96.46287716126116,2579.2296818617624,179.06702849448394,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run34_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run34_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run33,TS-Best-Phased,best,Yes,Success,max_time_secs,79,638.9328610897064,medium,many_small,Yes,12,3704.5,3209.228896180464,13.369445372372416,96.54198214487512,2572.651853178005,177.57704300245922,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run33_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run33_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run35,TS-Best-Phased,best,Yes,Success,max_time_secs,80,639.3657507896423,medium,many_small,Yes,12,3704.5,3206.120328364377,13.453358662049475,96.83580065544129,2597.4327304545077,188.68759790986974,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run35_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run35_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run37,TS-Best-Phased,best,Yes,Success,max_time_secs,78,635.9584038257599,medium,many_small,Yes,12,3704.5,3207.9037612497896,13.405216324745862,96.46287716126116,2568.122544886495,170.28121636329524,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run37_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run37_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run36,TS-Best-Phased,best,Yes,Success,max_time_secs,80,639.5155961513519,medium,many_small,Yes,12,3704.5,3221.6630993631884,13.033794051472846,96.47417787320602,2579.616887849723,174.04621151346564,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run36_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run36_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run38,TS-Best-Phased,best,Yes,Success,max_time_secs,79,638.2655158042908,medium,many_small,Yes,12,3704.5,3186.268641122487,13.989239003307134,96.75669567182732,2580.712922627081,175.0557184954056,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run38_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run38_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run39,TS-Best-Phased,best,Yes,Success,max_time_secs,78,633.9114851951599,medium,many_small,Yes,12,3704.5,3246.996893902551,12.349928629975674,96.24816363430895,2576.3689236472937,172.62797025525683,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run39_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run39_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run40,TS-Best-Phased,best,Yes,Success,max_time_secs,80,636.45947265625,medium,many_small,Yes,12,3704.5,3229.2423610150163,12.82919797502993,96.30466719403323,2563.8348508160498,174.9075101989663,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run40_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run40_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run41,TS-Best-Phased,best,Yes,Success,max_time_secs,77,639.1758246421814,medium,many_small,Yes,12,3704.5,3230.1026818548357,12.805974305443765,96.32726861792294,2570.1954689738454,172.40721288099093,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run41_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run41_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run42,TS-Best-Phased,best,Yes,Success,max_time_secs,77,639.6513936519623,medium,many_small,Yes,12,3704.5,3253.4380263067023,12.17605543779991,95.90914227596339,2545.1726698686407,165.2653564380623,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run42_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run42_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run44,TS-Best-Phased,best,Yes,Success,max_time_secs,73,634.1711297035217,medium,many_small,Yes,12,3704.5,3356.8817395168057,9.383675542804543,95.83003729234942,2598.341640185905,205.0400993309,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run44_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run44_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run43,TS-Best-Phased,best,Yes,Success,max_time_secs,75,637.3677282333374,medium,many_small,Yes,12,3704.5,3271.294496253159,11.694034383772191,96.65498926432366,2613.0480205156327,214.24647573752665,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run43_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run43_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run45,TS-Best-Phased,best,Yes,Success,max_time_secs,74,633.893735408783,medium,many_small,Yes,12,3704.5,3286.9927770542413,11.270271911074605,96.27076505819868,2587.2379307555334,204.7548462987083,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run45_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run45_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run47,TS-Best-Phased,best,Yes,Success,max_time_secs,74,636.3587222099304,medium,many_small,Yes,12,3704.5,3308.28232428237,10.695577695171545,96.32726861792294,2608.9481030968436,211.8342211855276,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run47_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run47_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run46,TS-Best-Phased,best,Yes,Success,max_time_secs,74,636.8467197418213,medium,many_small,Yes,12,3704.5,3317.909886196619,10.4356893994704,95.55882020567296,2558.988863123715,169.4210230729041,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run46_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run46_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run48,TS-Best-Phased,best,Yes,Success,max_time_secs,73,634.6834573745728,medium,many_small,Yes,12,3704.5,3324.149867778778,10.267246112058897,96.02214939541192,2622.521319075584,173.62854870319458,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run48_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run48_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run49,TS-Best-Phased,best,Yes,Success,max_time_secs,73,634.8971393108368,medium,many_small,Yes,12,3704.5,3473.653401292528,6.231518388648182,95.72833088484575,2729.602517131797,177.050884160731,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run49_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run49_history.csv
inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run50,TS-Best-Phased,best,Yes,Success,max_time_secs,75,634.0411953926086,medium,many_small,Yes,12,3704.5,3242.1286346608113,12.4813433753324,96.4289750254266,2586.79149844696,181.33713621385078,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run50_final.jpg,agricultural_csp/results_ttt\inst_19_medium_many_small_with_border_spray12_TS-Best-Phased_run50_history.csv
inst_14_medium_none_no_border_spray20_TS-First-Standard_run11,TS-First-Standard,first,No,Success,max_time_secs,196,710.2428863048553,medium,none,No,20,2862.0,2112.572908847669,26.185432954309253,100.0,2074.096536335933,38.4763725117363,agricultural_csp/results_ttt\inst_14_medium_none_no_border_spray20_TS-First-Standard_run11_final.jpg,agricultural_csp/results_ttt\inst_14_medium_none_no_border_spray20_TS-First-Standard_run11_history.csv
inst_14_medium_none_no_border_spray20_TS-First-Standard_run02,TS-First-Standard,first,No,Success,max_time_secs,214,710.5763578414917,medium,none,No,20,2862.0,2104.0299731650844,26.483928261178047,99.99,2064.7770920690964,37.75288109598785,agricultural_csp/results_ttt\inst_14_medium_none_no_border_spray20_TS-First-Standard_run02_final.jpg,agricultural_csp/results_ttt\inst_14_medium_none_no_border_spray20_TS-First-Standard_run02_history.csv
inst_14_medium_none_no_border_spray20_TS-First-Standard_run08,TS-First-Standard,first,No,Success,max_time_secs,219,711.0417065620422,medium,none,No,20,2862.0,2106.4515145298733,26.39931815059842,99.99,2066.3567189087344,38.59479562113878,agricultural_csp/results_ttt\inst_14_medium_none_no_border_spray20_TS-First-Standard_run08_final.jpg,agricultural_csp/results_ttt\inst_14_medium_none_no_border_spray20_TS-First-Standard_run08_history.csv
inst_14_medium_none_no_border_spray20_TS-First-Standard_run09,TS-First-Standard,first,No,Success,max_time_secs,202,711.696905374527,medium,none,No,20,2862.0,2103.584215211087,26.49950331198158,100.0,2064.4286884811095,39.1555267299778,agricultural_csp/results_ttt\inst_14_medium_none_no_border_spray20_TS-First-Standard_run09_final.jpg,agricultural_csp/results_ttt\inst_14_medium_none_no_border_spray20_TS-First-Standard_run09_history.csv
inst_14_medium_none_no_border_spray20_TS-First-Standard_run01,TS-First-Standard,first,No,Success,max_time_secs,210,712.1258571147919,medium,none,No,20,2862.0,2106.0079171199186,26.414817710694667,100.0,2067.1468461973845,38.861070922534076,agricultural_csp/results_ttt\inst_14_medium_none_no_border_spray20_TS-First-Standard_run01_final.jpg,agricultural_csp/results_ttt\inst_14_medium_none_no_border_spray20_TS-First-Standard_run01_history.csv
inst_14_medium_none_no_border_spray20_TS-First-Standard_run05,TS-First-Standard,first,No,Success,max_time_secs,229,712.5798563957214,medium,none,No,20,2862.0,2081.5190913985584,27.270471998652745,99.99,2041.0291154126776,38.98997598588122,agricultural_csp/results_ttt\inst_14_medium_none_no_border_spray20_TS-First-Standard_run05_final.jpg,agricultural_csp/results_ttt\inst_14_medium_none_no_border_spray20_TS-First-Standard_run05_history.csv
inst_14_medium_none_no_border_spray20_TS-First-Standard_run04,TS-First-Standard,first,No,Success,max_time_secs,207,712.7578566074371,medium,none,No,20,2862.0,2106.7955122381,26.38729866393781,100.0,2066.8773009424594,39.91821129564028,agricultural_csp/results_ttt\inst_14_medium_none_no_border_spray20_TS-First-Standard_run04_final.jpg,agricultural_csp/results_ttt\inst_14_medium_none_no_border_spray20_TS-First-Standard_run04_history.csv
